id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,type,marine,status
3625,3623,Neorhynchoplax tuberculatus,"(Chopra & K.N. Das, 1930)",Species,Malacostraca,Decapoda,Hymenosomatidae,Neorhynchoplax,NA,tuberculatus,NA,WORMS,NA,FALSE,1436421,441830,synonym,1,misspelling
3626,0,Neorhynchoplax venusta,"P.K.L. Ng, 2015",Species,Malacostraca,Decapoda,Hymenosomatidae,Neorhynchoplax,NA,venusta,NA,WoRMS,NA,TRUE,1060887,NA,accepted,1,accepted
3627,0,Neorhynchoplax woodmasoni,"(Alcock, 1900)",Species,Malacostraca,Decapoda,Hymenosomatidae,Neorhynchoplax,NA,woodmasoni,NA,WoRMS,NA,TRUE,441831,NA,accepted,1,accepted
3628,0,Neorhynchoplax yaeyamaensis,"Naruse, Shokita & Kawahara, 2005",Species,Malacostraca,Decapoda,Hymenosomatidae,Neorhynchoplax,NA,yaeyamaensis,NA,WoRMS,NA,TRUE,396215,NA,accepted,1,accepted
3629,0,Odiomaris estuarius,"Davie & Richer de Forges, 1996",Species,Malacostraca,Decapoda,Hymenosomatidae,Odiomaris,NA,estuarius,NA,WoRMS,NA,TRUE,441833,NA,accepted,1,accepted
3630,0,Odiomaris pilosus,"(A. Milne-Edwards, 1873)",Species,Malacostraca,Decapoda,Hymenosomatidae,Odiomaris,NA,pilosus,NA,WoRMS,NA,TRUE,441832,NA,accepted,1,accepted
3631,3595,Rhynchoplax alcocki,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,alcocki,NA,WORMS,NA,FALSE,455382,395003,synonym,1,superseded combination
3632,3600,Rhynchoplax bovis,"Barnard, 1947",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,bovis,NA,WORMS,NA,FALSE,246452,441808,synonym,1,superseded combination
3633,3585,Rhynchoplax coralicola,"Rathbun, 1909",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,coralicola,NA,WORMS,NA,FALSE,455384,1061614,synonym,1,superseded combination
3634,3602,Rhynchoplax demeloi,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,demeloi,NA,WORMS,NA,FALSE,455385,441809,synonym,1,superseded combination
3635,3606,Rhynchoplax exiguus,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,exiguus,NA,WORMS,NA,FALSE,455386,441812,synonym,1,superseded combination
3636,0,Rhynchoplax hondai,"Takeda & Miyake, 1971",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,hondai,NA,WoRMS,NA,TRUE,455387,NA,accepted,1,accepted
3637,3611,Rhynchoplax introversus,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,introversus,NA,WORMS,NA,FALSE,455397,441818,synonym,1,superseded combination
3638,3586,Rhynchoplax keijibabai,"Takeda & Miyake, 1971",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,keijibabai,NA,WORMS,NA,FALSE,455389,1061615,synonym,1,superseded combination
3639,3612,Rhynchoplax kempi,"Chopra & K.N. Das, 1930",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,kempi,NA,WORMS,NA,FALSE,455390,441819,synonym,1,superseded combination
3640,0,Rhynchoplax magnetica,"Komai & Poore, 2016",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,magnetica,NA,WoRMS,NA,TRUE,1059719,NA,accepted,1,accepted
3641,0,Rhynchoplax messor,"Stimpson, 1858",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,messor,NA,WoRMS,NA,TRUE,455391,NA,accepted,1,accepted
3642,0,Rhynchoplax minutula,"Komai & Poore, 2016",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,minutula,NA,WoRMS,NA,TRUE,1059720,NA,accepted,1,accepted
3643,3615,Rhynchoplax nasalis,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,nasalis,NA,WORMS,NA,FALSE,455392,441822,synonym,1,superseded combination
3644,3616,Rhynchoplax octagonalis,"Kemp, 1917",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,octagonalis,NA,WORMS,NA,FALSE,455393,441823,synonym,1,superseded combination
3645,3651,Rhynchoplax setirostris,"Stimpson, 1858",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,setirostris,NA,WORMS,NA,FALSE,455394,1061624,synonym,1,superseded combination
3646,3621,Rhynchoplax sinensis,"Shen, 1932",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,sinensis,NA,WORMS,NA,FALSE,455395,441827,synonym,1,superseded combination
3647,3598,Rhynchoplax tuberculata var. attenuipes,"Chopra & K.N. Das, 1930",Variety,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,tuberculata,var. attenuipes,WORMS,NA,FALSE,455383,441806,synonym,1,superseded combination
3648,3623,Rhynchoplax tuberculata,"Chopra & K.N. Das, 1930",Species,Malacostraca,Decapoda,Hymenosomatidae,Rhynchoplax,NA,tuberculata,NA,WORMS,NA,FALSE,455396,441830,synonym,1,superseded combination
3649,0,Samarplax principe,"Husana, S. H. Tan & Kase, 2011",Species,Malacostraca,Decapoda,Hymenosomatidae,Samarplax,NA,principe,NA,WoRMS,NA,TRUE,878029,NA,accepted,1,accepted
3650,0,Stimpsoplax longipes,"(S.-L. Yang & X.-M. Sun, 1998)",Species,Malacostraca,Decapoda,Hymenosomatidae,Stimpsoplax,NA,longipes,NA,WoRMS,NA,TRUE,1061641,NA,accepted,1,accepted
3651,0,Stimpsoplax setirostris,"(Stimpson, 1858)",Species,Malacostraca,Decapoda,Hymenosomatidae,Stimpsoplax,NA,setirostris,NA,WoRMS,NA,TRUE,1061624,NA,accepted,1,accepted
3652,0,Stimpsoplax unidentata,"(S.-L. Yang & X.-M. Sun, 1998)",Species,Malacostraca,Decapoda,Hymenosomatidae,Stimpsoplax,NA,unidentata,NA,WoRMS,NA,TRUE,1061642,NA,accepted,1,accepted
3653,0,Sulaplax ensifer,"Naruse, P.K.L. Ng & Guinot, 2008",Species,Malacostraca,Decapoda,Hymenosomatidae,Sulaplax,NA,ensifer,NA,WoRMS,NA,TRUE,441834,NA,accepted,1,accepted
3654,0,Teramnonotus gordonae,"(Monod, 1956)",Species,Malacostraca,Decapoda,Hymenosomatidae,Teramnonotus,NA,gordonae,NA,WoRMS,NA,TRUE,878034,NA,accepted,1,accepted
3655,0,Teramnonotus johnlucasi,"Tavares & Santana, 2015",Species,Malacostraca,Decapoda,Hymenosomatidae,Teramnonotus,NA,johnlucasi,NA,WoRMS,NA,TRUE,878033,NA,accepted,1,accepted
3656,0,Teramnonotus monodi,"Tavares & Santana, 2015",Species,Malacostraca,Decapoda,Hymenosomatidae,Teramnonotus,NA,monodi,NA,WoRMS,NA,TRUE,878032,NA,accepted,1,accepted
3657,0,Trigonoplax longirostris,"McCulloch, 1908",Species,Malacostraca,Decapoda,Hymenosomatidae,Trigonoplax,NA,longirostris,NA,WoRMS,NA,TRUE,441835,NA,accepted,1,accepted
3658,0,Trigonoplax spathulifera,"J.S. Lucas, 1981",Species,Malacostraca,Decapoda,Hymenosomatidae,Trigonoplax,NA,spathulifera,NA,WoRMS,NA,TRUE,441836,NA,accepted,1,accepted
3659,3498,Trigonoplax truncatus,"Stimpson, 1858",Species,Malacostraca,Decapoda,Hymenosomatidae,Trigonoplax,NA,truncatus,NA,WORMS,NA,FALSE,455868,441761,synonym,1,superseded combination
3660,3657,Trigonoplax unguiformis var. longirostris,"McCulloch, 1908",Variety,Malacostraca,Decapoda,Hymenosomatidae,Trigonoplax,NA,unguiformis,var. longirostris,WORMS,NA,FALSE,1424600,441835,synonym,1,superseded combination
3661,0,Trigonoplax unguiformis,"(De Haan, 1839 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Hymenosomatidae,Trigonoplax,NA,unguiformis,NA,WoRMS,NA,TRUE,441837,NA,accepted,1,accepted
3662,0,Hypothalassia acerba,"Koh & P.K.L. Ng, 2000",Species,Malacostraca,Decapoda,Hypothalassiidae,Hypothalassia,NA,acerba,NA,WoRMS,NA,TRUE,440490,NA,accepted,1,accepted
3663,0,Hypothalassia armata,"(De Haan, 1835 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Hypothalassiidae,Hypothalassia,NA,armata,NA,WoRMS,NA,TRUE,440491,NA,accepted,1,accepted
3664,3985,Achaeopsis atypicus,"Rathbun, 1932",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,atypicus,NA,WORMS,NA,FALSE,451818,441966,synonym,1,junior subjective synonym
3665,3892,Achaeopsis gilsoni,"Capart, 1951",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,gilsoni,NA,WORMS,NA,FALSE,451819,241072,synonym,1,superseded combination
3666,3848,Achaeopsis Güntheri,"Miers, 1879",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,Güntheri,NA,WORMS,NA,FALSE,451820,107329,synonym,1,superseded combination
3667,3711,Achaeopsis pugnax,"De Man, 1928",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,pugnax,NA,WORMS,NA,FALSE,451821,362579,synonym,1,superseded combination
3668,3790,Achaeopsis rostrata,"T. Sakai, 1932",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,rostrata,NA,WORMS,NA,FALSE,451822,441898,synonym,1,superseded combination
3669,0,Achaeopsis spinulosa,"Stimpson, 1857",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,spinulosa,NA,WoRMS,NA,TRUE,441838,NA,accepted,1,accepted
3670,3669,Achaeopsis spinulosus,"Stimpson, 1857",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,spinulosus,NA,WORMS,NA,FALSE,246205,441838,synonym,1,incorrect grammatical agreement of specific epithet
3671,3981,Achaeopsis suluensis,"Rathbun, 1916",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,suluensis,NA,WORMS,NA,FALSE,451823,441962,synonym,1,superseded combination
3672,3719,Achaeopsis superciliaris,"Ortmann, 1893",Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,superciliaris,NA,WORMS,NA,FALSE,451824,441851,synonym,1,superseded combination
3673,3791,Achaeopsis thomsoni,(Norman),Species,Malacostraca,Decapoda,Inachidae,Achaeopsis,NA,thomsoni,NA,WORMS,NA,FALSE,210257,107316,synonym,1,unaccepted
3674,3682,Achaeus affinis,"Miers, 1884",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,affinis,NA,WORMS,NA,FALSE,210256,210254,synonym,1,junior subjective synonym
3675,0,Achaeus akanensis,"T. Sakai, 1938",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,akanensis,NA,WoRMS,NA,TRUE,441839,NA,accepted,1,accepted
3676,0,Achaeus anauchen,"Buitendijk, 1939",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,anauchen,NA,WoRMS,NA,TRUE,441840,NA,accepted,1,accepted
3677,0,Achaeus barnardi,"Griffin, 1968",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,barnardi,NA,WoRMS,NA,TRUE,246500,NA,accepted,1,accepted
3678,0,Achaeus boninensis,"Miyake & Takeda, 1969",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,boninensis,NA,WoRMS,NA,TRUE,441841,NA,accepted,1,accepted
3679,3703,Achaeus breviceps,"Haswell, 1880",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,breviceps,NA,WORMS,NA,FALSE,451825,210252,synonym,1,junior subjective synonym
3680,0,Achaeus brevidactylus,"T. Sakai, 1938",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,brevidactylus,NA,WoRMS,NA,TRUE,441842,NA,accepted,1,accepted
3681,0,Achaeus brevifalcatus,"Rathbun, 1911",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,brevifalcatus,NA,WoRMS,NA,TRUE,210255,NA,accepted,1,accepted
3682,0,Achaeus brevirostris,"(Haswell, 1879)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,brevirostris,NA,WoRMS,NA,TRUE,210254,NA,accepted,1,accepted
3683,0,Achaeus brevis,"(Ortmann, 1894)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,brevis,NA,WoRMS,NA,TRUE,441843,NA,accepted,1,accepted
3684,0,Achaeus buderes,"R.B. Manning & Holthuis, 1981",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,buderes,NA,WoRMS,NA,TRUE,241059,NA,accepted,1,accepted
3685,0,Achaeus cadelli,"Alcock, 1895",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,cadelli,NA,WoRMS,NA,TRUE,362569,NA,accepted,1,accepted
3686,3736,Achaeus calypso,"Forest & Guinot, 1966",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,calypso,NA,WORMS,NA,FALSE,451826,241065,synonym,1,superseded combination
3687,0,Achaeus cranchii,"Leach, 1817 [in Leach, 1815-1875]",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,cranchii,NA,WoRMS,NA,TRUE,107313,NA,accepted,1,accepted
3688,3687,Achaeus cursor,"A. Milne-Edwards & Bouvier, 1898",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,cursor,NA,WORMS,NA,FALSE,148442,107313,synonym,1,junior subjective synonym
3689,0,Achaeus curvirostris,"(A. Milne-Edwards, 1873)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,curvirostris,NA,WoRMS,NA,TRUE,362571,NA,accepted,1,accepted
3690,0,Achaeus dubia,"Laurie, 1906",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,dubia,NA,WoRMS,NA,TRUE,441844,NA,accepted,1,accepted
3691,3689,Achaeus elongatus,"T. Sakai, 1938",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,elongatus,NA,WORMS,NA,FALSE,451827,362571,synonym,1,junior subjective synonym
3692,0,Achaeus erythraeus,"Balss, 1929",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,erythraeus,NA,WoRMS,NA,TRUE,210253,NA,accepted,1,accepted
3693,3689,Achaeus fissifrons,"(Haswell, 1879)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,fissifrons,NA,WORMS,NA,FALSE,362572,362571,synonym,1,superseded combination
3694,0,Achaeus foresti,"Monod, 1956",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,foresti,NA,WoRMS,NA,TRUE,241060,NA,accepted,1,accepted
3695,3979,Achaeus galatheae,"Griffin, 1970",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,galatheae,NA,WORMS,NA,FALSE,451828,441960,synonym,1,superseded combination
3696,3697,Achaeus gordonae,"Forest & Zariquiey A?lvarez, 1955",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,gordonae,NA,WORMS,NA,FALSE,451829,107314,synonym,1,junior subjective synonym
3697,0,Achaeus gracilis,"(O.G. Costa, 1839 [in O.G. Costa & A. Costa, 1838-1871])",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,gracilis,NA,WoRMS,NA,TRUE,107314,NA,accepted,1,accepted
3698,3829,Achaeus hyalinus,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,hyalinus,NA,WORMS,NA,FALSE,1359548,441918,synonym,1,superseded combination
3699,3987,Achaeus indicus,"(Alcock, 1895)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,indicus,NA,WORMS,NA,FALSE,362577,362574,synonym,1,superseded combination
3700,0,Achaeus inimicus,"Rathbun, 1911",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,inimicus,NA,WoRMS,NA,TRUE,441845,NA,accepted,1,accepted
3701,0,Achaeus japonicus,"(De Haan, 1839 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,japonicus,NA,WoRMS,NA,TRUE,441846,NA,accepted,1,accepted
3702,0,Achaeus kermadecensis,"Webber & Takeda, 2005",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,kermadecensis,NA,WoRMS,NA,TRUE,389330,NA,accepted,1,accepted
3703,0,Achaeus lacertosus,"Stimpson, 1857",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,lacertosus,NA,WoRMS,NA,TRUE,210252,NA,accepted,1,accepted
3704,0,Achaeus laevioculis,"Miers, 1884",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,laevioculis,NA,WoRMS,NA,TRUE,210251,NA,accepted,1,accepted
3705,3738,Achaeus longipes,"Capart, 1951",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,longipes,NA,WORMS,NA,FALSE,451830,241066,synonym,1,superseded combination
3706,0,Achaeus lorina,"(Adams & White, 1848)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,lorina,NA,WoRMS,NA,TRUE,210250,NA,accepted,1,accepted
3707,0,Achaeus monodi,"(Capart, 1951)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,monodi,NA,WoRMS,NA,TRUE,241062,NA,accepted,1,accepted
3708,0,Achaeus paradicei,"Griffin, 1970",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,paradicei,NA,WoRMS,NA,TRUE,441847,NA,accepted,1,accepted
3709,0,Achaeus podocheloides,"Griffin, 1970",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,podocheloides,NA,WoRMS,NA,TRUE,362578,NA,accepted,1,accepted
3710,0,Achaeus powelli,"R.B. Manning, 1982",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,powelli,NA,WoRMS,NA,TRUE,246206,NA,accepted,1,accepted
3711,0,Achaeus pugnax,"(de Man, 1928)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,pugnax,NA,WoRMS,NA,TRUE,362579,NA,accepted,1,accepted
3712,0,Achaeus robustus,"Yokoya, 1933",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,robustus,NA,WoRMS,NA,TRUE,441848,NA,accepted,1,accepted
3713,0,Achaeus serenei,"Griffin & Tranter, 1986",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,serenei,NA,WoRMS,NA,TRUE,441849,NA,accepted,1,accepted
3714,3703,Achaeus spinifrons,"T. Sakai, 1938",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,spinifrons,NA,WORMS,NA,FALSE,451831,210252,synonym,1,junior subjective synonym
3715,0,Achaeus spinosissimus,"Griffin, 1968",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,spinosissimus,NA,WoRMS,NA,TRUE,246221,NA,accepted,1,accepted
3716,3715,Achaeus spinossisimus,"Griffin, 1968",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,spinossisimus,NA,WORMS,NA,FALSE,441850,246221,synonym,1,misspelling
3717,0,Achaeus spinosus,"Miers, 1879",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,spinosus,NA,WoRMS,NA,TRUE,362580,NA,accepted,1,accepted
3718,3711,Achaeus stenorhynchus,"Rathbun, 1932",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,stenorhynchus,NA,WORMS,NA,FALSE,451832,362579,synonym,1,junior subjective synonym
3719,0,Achaeus superciliaris,"(Ortmann, 1893)",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,superciliaris,NA,WoRMS,NA,TRUE,441851,NA,accepted,1,accepted
3720,3689,Achaeus tenuicollis,"Miers, 1886",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,tenuicollis,NA,WORMS,NA,FALSE,362582,362571,synonym,1,unaccepted
3721,0,Achaeus trifalcatus,"Forest & Guinot, 1966",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,trifalcatus,NA,WoRMS,NA,TRUE,241063,NA,accepted,1,accepted
3722,0,Achaeus trituberculatus,"Rathbun, 1894",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,trituberculatus,NA,WoRMS,NA,TRUE,441852,NA,accepted,1,accepted
3723,0,Achaeus tuberculatus,"Miers, 1879",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,tuberculatus,NA,WoRMS,NA,TRUE,362581,NA,accepted,1,accepted
3724,0,Achaeus turbator,"R.B. Manning & Holthuis, 1981",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,turbator,NA,WoRMS,NA,TRUE,241064,NA,accepted,1,accepted
3725,0,Achaeus umu,"P.K.L. Ng & Boyko, 2016",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,umu,NA,WoRMS,NA,TRUE,1059753,NA,accepted,1,accepted
3726,0,Achaeus varians,"Takeda & Miyake, 1969",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,varians,NA,WoRMS,NA,TRUE,441853,NA,accepted,1,accepted
3727,0,Achaeus villosus,"Rathbun, 1916",Species,Malacostraca,Decapoda,Inachidae,Achaeus,NA,villosus,NA,WoRMS,NA,TRUE,441854,NA,accepted,1,accepted
3728,3956,Acrorhynchus depressus,"A. Milne-Edwards, 1879",Species,Malacostraca,Decapoda,Inachidae,Acrorhynchus,NA,depressus,NA,WORMS,NA,FALSE,451850,441958,synonym,1,unaccepted
3729,0,Anisonotus atlanticus,"(Coelho, 1997)",Species,Malacostraca,Decapoda,Inachidae,Anisonotus,NA,atlanticus,NA,WoRMS,NA,TRUE,441855,NA,accepted,1,accepted
3730,0,Anisonotus curvirostris,"A. Milne-Edwards, 1879 [in A. Milne-Edwards, 1873-1880]",Species,Malacostraca,Decapoda,Inachidae,Anisonotus,NA,curvirostris,NA,WoRMS,NA,TRUE,441856,NA,accepted,1,accepted
3731,3733,Anomalopus frontalis,"A. Milne-Edwards, 1879",Species,Malacostraca,Decapoda,Inachidae,Anomalopus,NA,frontalis,NA,WORMS,NA,FALSE,451978,421948,synonym,1,superseded combination
3732,3734,Anomalopus furcillatus,"Stimpson, 1871",Species,Malacostraca,Decapoda,Inachidae,Anomalopus,NA,furcillatus,NA,WORMS,NA,FALSE,451979,421949,synonym,1,superseded combination
3733,0,Anomalothir frontalis,"(A. Milne-Edwards, 1879 [in A. Milne-Edwards, 1873-1880])",Species,Malacostraca,Decapoda,Inachidae,Anomalothir,NA,frontalis,NA,WoRMS,NA,TRUE,421948,NA,accepted,1,accepted
3734,0,Anomalothir furcillatus,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Inachidae,Anomalothir,NA,furcillatus,NA,WoRMS,NA,TRUE,421949,NA,accepted,1,accepted
3735,0,Anomalothir hoodensis,"Garth, 1939",Species,Malacostraca,Decapoda,Inachidae,Anomalothir,NA,hoodensis,NA,WoRMS,NA,TRUE,441857,NA,accepted,1,accepted
3736,0,Calypsachaeus calypso,"(Forest & Guinot, 1966)",Species,Malacostraca,Decapoda,Inachidae,Calypsachaeus,NA,calypso,NA,WoRMS,NA,TRUE,241065,NA,accepted,1,accepted
3737,0,Camposcia retusa,"(Latreille, 1829)",Species,Malacostraca,Decapoda,Inachidae,Camposcia,NA,retusa,NA,WoRMS,NA,TRUE,208891,NA,accepted,1,accepted
3738,0,Capartiella longipes,"(Capart, 1951)",Species,Malacostraca,Decapoda,Inachidae,Capartiella,NA,longipes,NA,WoRMS,NA,TRUE,241066,NA,accepted,1,accepted
3739,0,Chalaroachaeus curvipes,"de Man, 1902",Species,Malacostraca,Decapoda,Inachidae,Chalaroachaeus,NA,curvipes,NA,WoRMS,NA,TRUE,441859,NA,accepted,1,accepted
3740,0,Chorinachus dolichorhynchus,"(Alcock & Anderson, 1894)",Species,Malacostraca,Decapoda,Inachidae,Chorinachus,NA,dolichorhynchus,NA,WoRMS,NA,TRUE,441860,NA,accepted,1,accepted
3741,0,Coryrhynchus algicola,"Stebbing, 1914",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,algicola,NA,WoRMS,NA,TRUE,441861,NA,accepted,1,accepted
3742,0,Coryrhynchus lamelligerus,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,lamelligerus,NA,WoRMS,NA,TRUE,441862,NA,accepted,1,accepted
3743,0,Coryrhynchus lobifrons,"(Rathbun, 1894)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,lobifrons,NA,WoRMS,NA,TRUE,441863,NA,accepted,1,accepted
3744,0,Coryrhynchus margaritarius,"(Rathbun, 1902)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,margaritarius,NA,WoRMS,NA,TRUE,441864,NA,accepted,1,accepted
3745,0,Coryrhynchus riisei,"(Stimpson, 1860)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,riisei,NA,WoRMS,NA,TRUE,441865,NA,accepted,1,accepted
3746,0,Coryrhynchus sidneyi,"(Rathbun, 1924)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,sidneyi,NA,WoRMS,NA,TRUE,441866,NA,accepted,1,accepted
3747,0,Coryrhynchus vestitus,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Inachidae,Coryrhynchus,NA,vestitus,NA,WoRMS,NA,TRUE,441867,NA,accepted,1,accepted
3748,0,Cyrtomaia balssi,"Ihle & Ihle-Landenberg, 1931",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,balssi,NA,WoRMS,NA,TRUE,441868,NA,accepted,1,accepted
3749,0,Cyrtomaia bicornis,"Ihle & Ihle-Landenberg, 1931",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,bicornis,NA,WoRMS,NA,TRUE,441869,NA,accepted,1,accepted
3750,0,Cyrtomaia coriolisi,"Richer de Forges & Guinot, 1988",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,coriolisi,NA,WoRMS,NA,TRUE,441871,NA,accepted,1,accepted
3751,0,Cyrtomaia cornuta,"Richer de Forges & Guinot, 1988",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,cornuta,NA,WoRMS,NA,TRUE,441870,NA,accepted,1,accepted
3752,0,Cyrtomaia danieli,"Zarenkov, 1990",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,danieli,NA,WoRMS,NA,TRUE,441872,NA,accepted,1,accepted
3753,0,Cyrtomaia echinata,"Rathbun, 1916",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,echinata,NA,WoRMS,NA,TRUE,441873,NA,accepted,1,accepted
3754,0,Cyrtomaia ericina,"Guinot & Richer de Forges, 1982",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,ericina,NA,WoRMS,NA,TRUE,441874,NA,accepted,1,accepted
3755,0,Cyrtomaia furici,"Richer de Forges & Guinot, 1988",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,furici,NA,WoRMS,NA,TRUE,441875,NA,accepted,1,accepted
3756,0,Cyrtomaia gaillardi,"Guinot & Richer de Forges, 1982",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,gaillardi,NA,WoRMS,NA,TRUE,441876,NA,accepted,1,accepted
3757,0,Cyrtomaia goodridgei,"McArdle, 1900",Species,Malacostraca,Decapoda,Inachidae,Cyrtomaia,NA,goodridgei,NA,WoRMS,NA,TRUE,441877,NA,accepted,1,accepted
