id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,marine,type,status
4875,4903,Pomatocheles balssi,"Stebbing, 1914",Species,Malacostraca,Decapoda,Pylochelidae,Pomatocheles,NA,balssi,NA,WORMS,NA,FALSE,246559,368395,1,synonym,superseded combination
4876,0,Pomatocheles gaillardi,"Forest, 1987",Species,Malacostraca,Decapoda,Pylochelidae,Pomatocheles,NA,gaillardi,NA,WoRMS,NA,TRUE,368161,NA,1,accepted,accepted
4877,0,Pomatocheles jeffreysii,"Miers, 1879",Species,Malacostraca,Decapoda,Pylochelidae,Pomatocheles,NA,jeffreysii,NA,WoRMS,NA,TRUE,411848,NA,1,accepted,accepted
4878,4857,Pomatocheles sculptipes,"Miyake, 1978",Species,Malacostraca,Decapoda,Pylochelidae,Pomatocheles,NA,sculptipes,NA,WORMS,NA,FALSE,590441,590442,1,synonym,superseded combination
4879,0,Pomatocheles stridulans,"Forest, 1987",Species,Malacostraca,Decapoda,Pylochelidae,Pomatocheles,NA,stridulans,NA,WoRMS,NA,TRUE,411849,NA,1,accepted,accepted
4666,4592,Porcellana acanthecheles,"J Couch, 1838",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,acanthecheles,NA,WORMS,NA,FALSE,1511701,107188,1,synonym,junior subjective synonym
4667,4452,Porcellana acanthophora,"Lucas, 1844",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,acanthophora,NA,WORMS,NA,FALSE,492984,431844,1,synonym,junior subjective synonym
4668,4564,Porcellana affinis,"Gray, 1831",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,affinis,NA,WORMS,NA,FALSE,493149,431836,1,synonym,junior subjective synonym
4669,4569,Porcellana affinis,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,affinis,NA,WORMS,NA,FALSE,493172,431870,1,synonym,unaccepted
4670,0,Porcellana africana,"Chace, 1956",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,africana,NA,WoRMS,NA,TRUE,487995,NA,1,accepted,accepted
4671,4424,Porcellana Amoena,"Guérin-Méneville, 1855",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Amoena,NA,WORMS,NA,FALSE,1369629,421873,1,synonym,superseded combination
4672,4280,Porcellana angulosa,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,angulosa,NA,WORMS,NA,FALSE,1353882,425811,1,synonym,superseded combination
4673,4338,Porcellana angusta,"Dana, 1852",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,angusta,NA,WORMS,NA,FALSE,1353893,425818,1,synonym,superseded combination
4674,4511,Porcellana annulipes,"White, 1847",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,annulipes,NA,WORMS,NA,FALSE,493136,210117,1,synonym,nomen nudum
4675,4319,Porcellana armata,"Dana, 1852",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,armata,NA,WORMS,NA,FALSE,492741,410104,1,synonym,junior homonym
4676,4427,Porcellana armata,"Gibbes, 1850",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,armata,NA,WORMS,NA,FALSE,1345590,396707,1,synonym,superseded combination
4677,4429,Porcellana asiatica,"(Leach, 1820)",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,asiatica,NA,WORMS,NA,FALSE,1583296,210106,1,synonym,superseded combination
4678,4446,Porcellana barbata,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,barbata,NA,WORMS,NA,FALSE,492969,210119,1,synonym,junior subjective synonym
4679,4360,Porcellana bella,"Ozorio, 1887",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,bella,NA,WORMS,NA,FALSE,1363487,487987,1,synonym,superseded combination
4680,4496,Porcellana bellis,"Heller, 1865",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,bellis,NA,WORMS,NA,FALSE,493129,210124,1,synonym,junior subjective synonym
4681,4592,Porcellana bicuspidata,"Fischer, 1872",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,bicuspidata,NA,WORMS,NA,FALSE,1375244,107188,1,synonym,junior subjective synonym
4682,4622,Porcellana biunguiculata,"Dana, 1852",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,biunguiculata,NA,WORMS,NA,FALSE,1349841,211140,1,synonym,superseded combination
4683,4583,Porcellana Bluteli,"Risso, 1816",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Bluteli,NA,WORMS,NA,FALSE,711824,107187,1,synonym,superseded combination
4684,4436,Porcellana Boscii,"Audouin, 1826",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Boscii,NA,WORMS,NA,FALSE,1368351,210107,1,synonym,superseded combination
4685,0,Porcellana cancrisocialis,"Glassell, 1936",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,cancrisocialis,NA,WoRMS,NA,TRUE,425856,NA,1,accepted,accepted
4686,0,Porcellana caparti,"Chace, 1956",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,caparti,NA,WoRMS,NA,TRUE,425853,NA,1,accepted,accepted
4687,4280,Porcellana carinata,"Kinahan, 1857",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,carinata,NA,WORMS,NA,FALSE,492706,425811,1,synonym,junior subjective synonym
4688,4442,Porcellana carinipes,"Heller, 1861",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,carinipes,NA,WORMS,NA,FALSE,1368356,210112,1,synonym,superseded combination
4689,4506,Porcellana Cessacii,"A. Milne-Edwards, 1878",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Cessacii,NA,WORMS,NA,FALSE,493134,246422,1,synonym,junior subjective synonym
4690,4445,Porcellana cinctipes,"Randall, 1840",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,cinctipes,NA,WORMS,NA,FALSE,1368473,431841,1,synonym,superseded combination
4691,4446,Porcellana coccinea,"Owen, 1839",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,coccinea,NA,WORMS,NA,FALSE,1368499,210119,1,synonym,superseded combination
4692,4296,Porcellana corallicola,"Haswell, 1882",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,corallicola,NA,WORMS,NA,FALSE,492726,410092,1,synonym,junior subjective synonym
4693,4306,Porcellana corbicola,"Haig, 1960",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,corbicola,NA,WORMS,NA,FALSE,487996,425816,1,synonym,superseded combination
4694,4367,Porcellana (Pachycheles) crassa,"A. Milne-Edwards in de Folin & Périer, 1869",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,Pachycheles,crassa,NA,WORMS,NA,FALSE,1363490,425868,1,synonym,superseded combination
4695,4630,Porcellana Creplinii,"Müller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Creplinii,NA,WORMS,NA,FALSE,493228,158406,1,synonym,nomen nudum
4696,4281,Porcellana cristata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,cristata,NA,WORMS,NA,FALSE,492708,425812,1,synonym,junior subjective synonym
4697,0,Porcellana curvifrons,"Yang & Sun, 1990",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,curvifrons,NA,WoRMS,NA,TRUE,410091,NA,1,accepted,accepted
4698,4467,Porcellana danae,"Gibbes, 1854",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,danae,NA,WORMS,NA,FALSE,493052,421875,1,synonym,junior subjective synonym
4699,4585,Porcellana dehaanii,"Krauss, 1843",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,dehaanii,NA,WORMS,NA,FALSE,210328,217277,1,synonym,superseded combination
4700,4586,Porcellana delagoae,"Barnard, 1955",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,delagoae,NA,WORMS,NA,FALSE,210330,217279,1,synonym,superseded combination
4701,4496,Porcellana dentata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,dentata,NA,WORMS,NA,FALSE,493125,210124,1,synonym,junior subjective synonym
4702,4452,Porcellana desmarestii,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,desmarestii,NA,WORMS,NA,FALSE,1366018,431844,1,synonym,superseded combination
4703,4427,Porcellana digitalis,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,digitalis,NA,WORMS,NA,FALSE,1544870,396707,1,synonym,junior subjective synonym
4704,4587,Porcellana dispar,"Stimpson, 1858",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,dispar,NA,WORMS,NA,FALSE,1349844,425841,1,synonym,superseded combination
4705,4452,Porcellana dubia,"Kinahan, 1857",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,dubia,NA,WORMS,NA,FALSE,492997,431844,1,synonym,junior subjective synonym
4706,4457,Porcellana Edwardsii,"de Saussure, 1853",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Edwardsii,NA,WORMS,NA,FALSE,1368311,431846,1,synonym,superseded combination
4707,4467,Porcellana egragia,"Guérin-Méneville, 1855",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,egragia,NA,WORMS,NA,FALSE,493058,421875,1,synonym,junior subjective synonym
4708,0,Porcellana elegans,"Chace, 1956",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,elegans,NA,WoRMS,NA,TRUE,425854,NA,1,accepted,accepted
4709,4461,Porcellana elongata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,elongata,NA,WORMS,NA,FALSE,1345594,396708,1,synonym,superseded combination
4710,0,Porcellana foresti,"Chace, 1956",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,foresti,NA,WoRMS,NA,TRUE,425855,NA,1,accepted,accepted
4711,4789,Porcellana frontalis,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,frontalis,NA,WORMS,NA,FALSE,1544871,421879,1,synonym,junior subjective synonym
4712,4311,Porcellana furcillata,"Haig, 1965",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,furcillata,NA,WORMS,NA,FALSE,1347433,410103,1,synonym,superseded combination
4713,4318,Porcellana gaekwari,"Southwell, 1909",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,gaekwari,NA,WORMS,NA,FALSE,492738,410106,1,synonym,junior subjective synonym
4714,4467,Porcellana galathina,"Bosc, 1901",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,galathina,NA,WORMS,NA,FALSE,1368306,421875,1,synonym,superseded combination
4715,4588,Porcellana (Pisidia) gordoni,"D.S. Johnson, 1970",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,Pisidia,gordoni,NA,WORMS,NA,FALSE,1349846,425842,1,synonym,superseded combination
4716,4474,Porcellana granulosa,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,granulosa,NA,WORMS,NA,FALSE,1365887,431851,1,synonym,superseded combination
4717,4283,Porcellana gravelei,"Sankolli, 1963",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,gravelei,NA,WORMS,NA,FALSE,1349823,410098,1,synonym,superseded combination
4718,4374,Porcellana grossimana,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,grossimana,NA,WORMS,NA,FALSE,1355332,425870,1,synonym,superseded combination
4719,4427,Porcellana Gundlachii,"Guérin-Méneville, 1855",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,Gundlachii,NA,WORMS,NA,FALSE,492923,396707,1,synonym,junior subjective synonym
4720,0,Porcellana habei,"Miyake, 1961",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,habei,NA,WoRMS,NA,TRUE,410089,NA,1,accepted,accepted
4721,0,Porcellana hancocki,"Glassell, 1938",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,hancocki,NA,WoRMS,NA,TRUE,425857,NA,1,accepted,accepted
4722,4721,Porcellana hancocki,"Glassell, 1937",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,hancocki,NA,WORMS,NA,FALSE,493239,425857,1,synonym,nomen nudum
4723,1865,Porcellana hirta,"Lamarck, 1818",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,hirta,NA,WORMS,NA,FALSE,509108,366106,1,synonym,superseded combination
4724,4589,Porcellana inaequalis,"Heller, 1861",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,inaequalis,NA,WORMS,NA,FALSE,210331,217276,1,synonym,superseded combination
4725,4488,Porcellana inermis,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,inermis,NA,WORMS,NA,FALSE,493096,852003,1,synonym,superseded combination
4726,4490,Porcellana japonicus,"De Haan, 1849",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,japonicus,NA,WORMS,NA,FALSE,1353915,414622,1,synonym,superseded combination
4727,4493,Porcellana laevigata,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,laevigata,NA,WORMS,NA,FALSE,1365886,431857,1,synonym,superseded combination
4728,4319,Porcellana latifrons,"Stimpson, 1858",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,latifrons,NA,WORMS,NA,FALSE,492742,410104,1,synonym,junior subjective synonym
4729,4427,Porcellana leporina,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,leporina,NA,WORMS,NA,FALSE,492924,396707,1,synonym,junior subjective synonym
4730,4499,Porcellana leptocheles,"Heller, 1861",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,leptocheles,NA,WORMS,NA,FALSE,1368357,210109,1,synonym,superseded combination
4731,0,Porcellana lillyae,"Lemaitre & NH Campos, 2000",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,lillyae,NA,WoRMS,NA,TRUE,425851,NA,1,accepted,accepted
4732,4568,Porcellana lobifrons,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,lobifrons,NA,WORMS,NA,FALSE,493157,431869,1,synonym,junior subjective synonym
4733,4592,Porcellana longicornis,"(Linnaeus, 1767)",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,longicornis,NA,WORMS,NA,FALSE,148417,107188,1,synonym,superseded combination
4734,4583,Porcellana longimana,"Risso, 1816",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,longimana,NA,WORMS,NA,FALSE,738487,107187,1,synonym,junior subjective synonym
4735,4576,Porcellana macrocheles,"Poeppig, 1836",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,macrocheles,NA,WORMS,NA,FALSE,493181,431871,1,synonym,junior subjective synonym
4736,4630,Porcellana macrocheles,"Gibbes, 1850",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,macrocheles,NA,WORMS,NA,FALSE,493227,158406,1,synonym,unaccepted
4737,4314,Porcellana maculata,"Miyake, 1957",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,maculata,NA,WORMS,NA,FALSE,492735,410102,1,synonym,junior homonym
4738,4341,Porcellana maculata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,maculata,NA,WORMS,NA,FALSE,210333,217271,1,synonym,superseded combination
4739,4594,Porcellana magdalenensis,"Glassell, 1936",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,magdalenensis,NA,WORMS,NA,FALSE,1349847,425847,1,synonym,superseded combination
4740,4533,Porcellana magnifica,"Gibbes, 1850",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,magnifica,NA,WORMS,NA,FALSE,493142,421877,1,synonym,junior subjective synonym
4741,4295,Porcellana melissa,"Miyake, 1942",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,melissa,NA,WORMS,NA,FALSE,210332,410093,1,synonym,superseded combination
4742,4511,Porcellana militaris,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,militaris,NA,WORMS,NA,FALSE,1368369,210117,1,synonym,superseded combination
4743,4592,Porcellana minuta,"Hailstone in Hailstone & Westwood, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,minuta,NA,WORMS,NA,FALSE,1449049,107188,1,synonym,junior subjective synonym
4744,4307,Porcellana mitra,"Dana, 1852",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,mitra,NA,WORMS,NA,FALSE,1353887,425819,1,synonym,superseded combination
4745,4513,Porcellana (Petrolisthes) moluccensis,"De Man, 1888",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,Petrolisthes,moluccensis,NA,WORMS,NA,FALSE,1358410,210118,1,synonym,superseded combination
4746,4385,Porcellana monilifera,"Dana, 1852",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,monilifera,NA,WORMS,NA,FALSE,1353909,421868,1,synonym,superseded combination
4747,4526,Porcellana (Petrolisthes) Mossambica,"Hilgendorf, 1879",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,Petrolisthes,Mossambica,NA,WORMS,NA,FALSE,493141,210114,1,synonym,junior subjective synonym
4748,4285,Porcellana murakamii,"Miyake, 1942",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,murakamii,NA,WORMS,NA,FALSE,1349824,410096,1,synonym,superseded combination
4749,4314,Porcellana nakasonei,"Miyake in Kikuchi & Miyake, 1978",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,nakasonei,NA,WORMS,NA,FALSE,1349828,410102,1,synonym,superseded combination
4750,4386,Porcellana natalensis,"Krauss, 1843",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,natalensis,NA,WORMS,NA,FALSE,1349834,217274,1,synonym,superseded combination
4751,4315,Porcellana nitida var. rotundifrons,"Miers, 1884",Variety,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,nitida,var. rotundifrons,WORMS,NA,FALSE,1368261,410110,1,synonym,junior subjective synonym
4752,4315,Porcellana nitida,"Haswell, 1882",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,nitida,NA,WORMS,NA,FALSE,1349829,410110,1,synonym,superseded combination
4753,4639,Porcellana obesula,"White, 1847",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,obesula,NA,WORMS,NA,FALSE,493234,410142,1,synonym,nomen nudum
4754,4789,Porcellana ocellata,"Gibbes, 1850",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,ocellata,NA,WORMS,NA,FALSE,493241,421879,1,synonym,junior subjective synonym
4755,4296,Porcellana ornata,"Stimpson, 1858",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,ornata,NA,WORMS,NA,FALSE,1349825,410092,1,synonym,superseded combination
4756,0,Porcellana paguriconviva,"Glassell, 1936",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,paguriconviva,NA,WoRMS,NA,TRUE,425858,NA,1,accepted,accepted
4757,4767,Porcellana paivacarvalhoi,"Rodrigues da Costa, 1968",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,paivacarvalhoi,NA,WORMS,NA,FALSE,425852,107190,1,synonym,junior subjective synonym
4758,4297,Porcellana palauensis,"Nakasone & Miyake, 1968",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,palauensis,NA,WORMS,NA,FALSE,1349826,410094,1,synonym,superseded combination
4759,4356,Porcellana parrai,"Guérin-Méneville, 1855",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,parrai,NA,WORMS,NA,FALSE,492778,421867,1,synonym,unaccepted
4760,4308,Porcellana patagonica,"Cunningham, 1871",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,patagonica,NA,WORMS,NA,FALSE,492732,867626,1,synonym,superseded combination
4761,4561,Porcellana penicillata,"Heller, 1862",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,penicillata,NA,WORMS,NA,FALSE,493146,210122,1,synonym,junior subjective synonym
4762,0,Porcellana persica,"Haig, 1966",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,persica,NA,WoRMS,NA,TRUE,410090,NA,1,accepted,accepted
4763,4390,Porcellana pilosa,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pilosa,NA,WORMS,NA,FALSE,1363491,421869,1,synonym,superseded combination
4764,4391,Porcellana pisoides,"Heller, 1865",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pisoides,NA,WORMS,NA,FALSE,1349835,410129,1,synonym,superseded combination
4765,4400,Porcellana pisum,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pisum,NA,WORMS,NA,FALSE,492866,410133,1,synonym,junior subjective synonym
4766,4670,Porcellana platycheles africana,"Chace, 1956",Subspecies,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,platycheles,africana,WORMS,NA,FALSE,1353855,487995,1,synonym,unaccepted
4767,0,Porcellana platycheles,"(Pennant, 1777)",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,platycheles,NA,WoRMS,NA,TRUE,107190,NA,1,accepted,accepted
4768,4331,Porcellana poeyi,"Guérin-Méneville, 1855",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,poeyi,NA,WORMS,NA,FALSE,1353888,421864,1,synonym,superseded combination
4769,4533,Porcellana polita,"Gray, 1831",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,polita,NA,WORMS,NA,FALSE,1368354,421877,1,synonym,superseded combination
4770,4789,Porcellana politula,"Torralbas, 1917",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,politula,NA,WORMS,NA,FALSE,1472109,421879,1,synonym,junior subjective synonym
4771,4592,Porcellana priocheles,"Kinahan, 1860",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,priocheles,NA,WORMS,NA,FALSE,1555658,107188,1,synonym,junior subjective synonym
4772,4400,Porcellana pulchella,"Haswell, 1882",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pulchella,NA,WORMS,NA,FALSE,492868,410133,1,synonym,junior subjective synonym
4773,4307,Porcellana pulchelulla,"Cano, 1889",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pulchelulla,NA,WORMS,NA,FALSE,492733,425819,1,synonym,junior subjective synonym
4774,0,Porcellana pulchra,"Stimpson, 1858",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pulchra,NA,WoRMS,NA,TRUE,410088,NA,1,accepted,accepted
4775,4496,Porcellana pulchripes,"White, 1847",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pulchripes,NA,WORMS,NA,FALSE,493126,210124,1,synonym,nomen nudum
4776,4281,Porcellana punctata,"Guérin, 1835",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,punctata,NA,WORMS,NA,FALSE,1353883,425812,1,synonym,superseded combination
4777,4275,Porcellana pygmaea,"De Man, 1902",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,pygmaea,NA,WORMS,NA,FALSE,1349819,410085,1,synonym,superseded combination
4778,4318,Porcellana quadrilobata,"Miers, 1884",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,quadrilobata,NA,WORMS,NA,FALSE,210334,410106,1,synonym,superseded combination
4779,4789,Porcellana robertsoni,"Henderson, 1888",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,robertsoni,NA,WORMS,NA,FALSE,493246,421879,1,synonym,junior subjective synonym
4780,4331,Porcellana robusta,"Torralbas, 1917",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,robusta,NA,WORMS,NA,FALSE,492746,421864,1,synonym,nomen nudum
4781,4338,Porcellana rosamondae,"Boone, 1930",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,rosamondae,NA,WORMS,NA,FALSE,492753,425818,1,synonym,junior subjective synonym
4782,4332,Porcellana rosea,"Rathbun, 1900",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,rosea,NA,WORMS,NA,FALSE,1345602,487981,1,synonym,superseded combination
4783,4587,Porcellana rostrata,"Baker, 1905",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,rostrata,NA,WORMS,NA,FALSE,493193,425841,1,synonym,junior subjective synonym
4784,4544,Porcellana rufescens,"Heller, 1861",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,rufescens,NA,WORMS,NA,FALSE,1368355,210125,1,synonym,superseded combination
4785,4436,Porcellana rugosa,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Porcellanidae,Porcellana,NA,rugosa,NA,WORMS,NA,FALSE,492939,210107,1,synonym,junior subjective synonym
